
-2.44,-0.91,9.35
-1.70,-3.72,9.54
-2.00,-2.95,9.53
-2.41,-1.42,9.34
-2.30,-0.46,9.36
-2.75,1.63,9.34
-2.90,2.36,9.22
-2.95,3.91,9.21
-3.08,3.91,9.23
-2.04,6.30,9.48
-2.99,1.07,9.25
-3.35,-1.32,9.09
-2.80,-2.12,9.29
-2.73,-4.40,9.22
-3.00,-3.31,9.19
-2.14,-1.90,9.41
-2.51,-0.22,9.34
-2.53,-0.25,9.30
-2.44,-0.67,9.34
-2.61,-0.46,9.30
-2.60,-0.92,9.29
-2.54,-2.43,9.31
-2.78,-2.66,9.29
-2.87,-3.06,9.18
-2.91,-2.29,9.22
-2.82,2.52,9.26
-2.67,6.04,9.29
-2.10,3.24,9.46
-4.38,3.86,8.84
-3.91,4.65,8.99
-2.60,0.22,9.33
-1.30,-0.36,9.77
-1.59,-4.83,9.65
-0.98,-3.50,9.74
-2.40,-1.34,9.37
-2.15,-4.29,9.39
-2.40,-2.60,9.36
-2.85,-1.06,9.18
-3.68,-0.18,9.03
-4.18,2.30,8.80
-2.31,4.74,9.39
-2.79,2.75,9.29
-3.13,4.13,9.19
-2.70,3.94,9.33
-2.08,0.06,9.51
-1.62,0.31,9.68
-2.29,-2.40,9.39
-2.44,-4.88,9.33
-2.27,-1.55,9.44
-1.96,-2.15,9.45
-2.52,-0.26,9.33
-2.26,-1.53,9.41
-2.56,-1.13,9.31
-2.51,0.81,9.33
-2.58,0.16,9.32

-,-,-
-2.50,-0.20,9.28
-2.23,-1.23,9.44
-1.93,-1.57,9.49
-1.83,-2.37,9.48
-2.29,-2.05,9.39
-2.44,-1.31,9.35
-3.18,0.06,9.22
-2.89,2.70,9.25
-2.87,3.01,9.23
-2.65,0.43,9.27
-2.00,3.65,9.57
-2.63,1.40,9.37
-2.59,0.74,9.30
-2.72,-0.25,9.28
-2.40,-1.39,9.39
-2.54,-3.45,9.28
-2.44,-4.02,9.34
-1.56,-2.14,9.64
-1.33,-2.83,9.70
-2.12,-1.66,9.41
-2.35,-1.17,9.44
-2.68,-0.64,9.24
-2.50,0.72,9.34
-2.90,3.21,9.25
-4.05,3.49,8.87
-2.89,3.70,9.29
-2.81,4.29,9.35
-3.58,1.24,9.05
-2.77,-0.33,9.30
-1.94,-1.88,9.55
-2.50,-2.83,9.39
-2.98,-3.33,9.18
-2.48,-2.09,9.33
-2.46,-0.63,9.34
-2.53,-0.19,9.33
-2.55,-0.20,9.32
-2.41,-0.51,9.36
-2.31,-1.67,9.40
-2.43,-2.15,9.37
-2.58,-2.78,9.30
-2.78,-2.59,9.19
-2.19,-1.43,9.44
-1.53,0.47,9.63
-3.36,2.40,9.05
-3.58,4.35,9.08
-3.56,2.55,9.06
-3.52,2.98,8.95
